CoID,Date,CostCtr,  Ces  ,  Stops  ,   GP Dollars
FDC,6/13/2019,5130,13341.30848,195,"96,333.19"
FDC,6/13/2019,5150,5356.92139,221,"35,680.69"
FDC,6/14/2019,5110,20055.49423,129,"124,156.95"
FDC,6/14/2019,5120,24441.06838,333,"154,239.52"
FDC,6/14/2019,5130,13845.69912,202,"99,975.22"
FDC,6/14/2019,5150,5559.448828,229,"37,029.65"
FDC,6/17/2019,5110,17615.06155,113,"109,049.03"
FDC,6/17/2019,5120,21466.98152,292,"135,471.04"
FDC,6/17/2019,5130,12160.89913,177,"87,809.84"
FDC,6/17/2019,5150,4882.95288,201,"32,523.74"
FDC,6/18/2019,5110,20155.11948,130,"124,773.69"
FDC,6/18/2019,5120,24562.47888,335,"155,005.70"
FDC,6/18/2019,5130,13914.47735,203,"100,471.85"
FDC,6/18/2019,5150,5587.065275,230,"37,213.60"
FDC,6/19/2019,5110,18566.79199,120,"114,940.88"
FDC,6/19/2019,5120,22626.82872,308,"142,790.45"
FDC,6/19/2019,5130,12817.94469,187,"92,554.15"
FDC,6/19/2019,5150,5146.775683,212,"34,280.97"
FDC,6/20/2019,5110,20793.81925,134,"128,727.67"
FDC,6/20/2019,5120,25340.84438,345,"159,917.71"
FDC,6/20/2019,5130,14355.41611,210,"103,655.72"
FDC,6/20/2019,5150,5764.114947,237,"38,392.87"
FDC,6/21/2019,5110,21837.51999,141,"135,188.88"
FDC,6/21/2019,5120,26612.77321,363,"167,944.43"
FDC,6/21/2019,5130,15075.95515,220,"108,858.50"
FDC,6/21/2019,5150,6053.43222,249,"40,319.91"
FDC,6/24/2019,5110,22569.85107,145,"139,722.50"
FDC,6/24/2019,5120,27505.24455,375,"173,576.52"
FDC,6/24/2019,5130,15581.5341,227,"112,509.12"
FDC,6/24/2019,5150,6256.436798,258,"41,672.06"
FDC,6/25/2019,5110,22535.93705,145,"139,512.55"
FDC,6/25/2019,5120,27463.91449,374,"173,315.70"
FDC,6/25/2019,5130,15558.1209,227,"112,340.06"
FDC,6/25/2019,5150,6247.035721,257,"41,609.44"
FDC,6/26/2019,5110,21664.43804,139,"134,117.39"
FDC,6/26/2019,5120,26401.84308,360,"166,613.32"
FDC,6/26/2019,5130,14956.46467,218,"107,995.70"
FDC,6/26/2019,5150,6005.453334,247,"40,000.34"
FDC,6/27/2019,5110,24257.95967,156,"150,173.02"
FDC,6/27/2019,5120,29562.49517,403,"186,559.15"
FDC,6/27/2019,5130,16746.95259,244,"120,924.22"
FDC,6/27/2019,5150,6724.386045,277,"44,788.92"
FDC,6/28/2019,5110,27401.47681,176,"169,633.50"
FDC,6/28/2019,5120,33393.41135,455,"210,734.80"
FDC,6/28/2019,5130,18917.14057,276,"136,594.43"
FDC,6/28/2019,5150,7595.779313,313,"50,592.98"
FDC,7/1/2019,5110,27556.22331,177,"170,591.48"
FDC,7/1/2019,5120,33581.99657,458,"211,924.90"
FDC,7/1/2019,5130,19023.97282,278,"137,365.83"
FDC,7/1/2019,5150,7638.675551,315,"50,878.70"
FDC,7/2/2019,5110,26839.80304,173,"166,156.36"
FDC,7/2/2019,5120,32708.91527,446,"206,415.17"
FDC,7/2/2019,5130,18529.3782,270,"133,794.53"
FDC,7/2/2019,5150,7440.081499,306,"49,555.93"
FDC,7/3/2019,5110,27535.45751,177,"170,462.93"
FDC,7/3/2019,5120,33556.68986,457,"211,765.20"
FDC,7/3/2019,5130,19009.63674,277,"137,262.31"
FDC,7/3/2019,5150,7632.919202,314,"50,840.36"
FDC,7/5/2019,5110,21897.54143,141,"135,560.45"
FDC,7/5/2019,5120,26685.91965,364,"168,406.03"
FDC,7/5/2019,5130,15117.39211,221,"109,157.70"
FDC,7/5/2019,5150,6070.070361,250,"40,430.74"
FDC,7/8/2019,5110,18912.8571,122,"117,083.26"
FDC,7/8/2019,5120,23048.56856,314,"145,451.91"
FDC,7/8/2019,5130,13056.85744,191,"94,279.26"
FDC,7/8/2019,5150,5242.706066,216,"34,919.94"
FDC,7/9/2019,5110,17838.33241,115,"110,431.23"
FDC,7/9/2019,5120,21739.07545,296,"137,188.13"
FDC,7/9/2019,5130,12315.03849,180,"88,922.83"
FDC,7/9/2019,5150,4944.844294,204,"32,935.98"
FDC,7/10/2019,5110,17262.90037,111,"106,868.92"
FDC,7/10/2019,5120,21037.81256,287,"132,762.69"
FDC,7/10/2019,5130,11917.77783,174,"86,054.34"
FDC,7/10/2019,5150,4785.332645,197,"31,873.52"
FDC,7/11/2019,5110,19601.06575,126,"121,343.73"
FDC,7/11/2019,5120,23887.26914,325,"150,744.67"
FDC,7/11/2019,5130,13531.97562,197,"97,709.93"
FDC,7/11/2019,5150,5433.479763,224,"36,190.62"
FDC,7/12/2019,5110,19540.836,126,"120,970.87"
FDC,7/12/2019,5120,23813.86884,324,"150,281.47"
FDC,7/12/2019,5130,13490.39485,197,"97,409.69"
FDC,7/12/2019,5150,5416.78388,223,"36,079.41"
FDC,7/15/2019,5110,17063.75429,110,"105,636.07"
FDC,7/15/2019,5120,20795.11882,283,"131,231.13"
FDC,7/15/2019,5130,11780.29348,172,"85,061.61"
FDC,7/15/2019,5150,4730.128698,195,"31,505.83"
FDC,7/16/2019,5110,18423.79785,119,"114,055.65"
FDC,7/16/2019,5120,22452.56577,306,"141,690.73"
FDC,7/16/2019,5130,12719.22591,186,"91,841.33"
FDC,7/16/2019,5150,5107.137238,210,"34,016.96"
FDC,7/17/2019,5110,17378.15254,112,"107,582.41"
FDC,7/17/2019,5120,21178.26715,289,"133,649.06"
FDC,7/17/2019,5130,11997.3444,175,"86,628.86"
FDC,7/17/2019,5150,4817.280925,198,"32,086.32"
FDC,7/18/2019,5110,17973.38774,116,"111,267.31"
FDC,7/18/2019,5120,21903.66359,298,"138,226.79"
FDC,7/18/2019,5130,12408.27656,181,"89,596.07"
FDC,7/18/2019,5150,4982.282076,205,"33,185.34"
FDC,7/19/2019,5110,20062.09897,129,"124,197.83"
FDC,7/19/2019,5120,24449.11739,333,"154,290.31"
FDC,7/19/2019,5130,13850.25884,202,"100,008.15"
FDC,7/19/2019,5150,5561.279684,229,"37,041.85"
FDC,7/22/2019,5110,16994.51383,109,"105,207.43"
FDC,7/22/2019,5120,20710.73741,282,"130,698.63"
FDC,7/22/2019,5130,11732.49198,171,"84,716.45"
FDC,7/22/2019,5150,4710.935015,194,"31,377.98"
FDC,7/23/2019,5110,17390.56465,112,"107,659.25"
FDC,7/23/2019,5120,21193.39345,289,"133,744.51"
FDC,7/23/2019,5130,12005.91335,175,"86,690.74"
FDC,7/23/2019,5150,4820.721604,199,"32,109.24"
FDC,7/24/2019,5110,16330.23783,105,"101,095.11"
FDC,7/24/2019,5120,19901.20288,271,"125,589.92"
FDC,7/24/2019,5130,11273.89617,165,"81,405.08"
FDC,7/24/2019,5150,4526.795527,186,"30,151.49"
FDC,7/25/2019,5110,18507.87844,119,"114,576.17"
FDC,7/25/2019,5120,22555.03242,307,"142,337.37"
FDC,7/25/2019,5130,12777.27257,186,"92,260.47"
FDC,7/25/2019,5150,5130.444651,211,"34,172.20"
FDC,7/26/2019,5110,19592.27433,126,"121,289.30"
FDC,7/26/2019,5120,23876.55528,325,"150,677.06"
FDC,7/26/2019,5130,13525.90629,197,"97,666.11"
FDC,7/26/2019,5150,5431.042752,224,"36,174.38"
FDC,7/29/2019,5110,17705.61205,114,"109,609.60"
FDC,7/29/2019,5120,21577.33288,294,"136,167.43"
FDC,7/29/2019,5130,12223.41243,178,"88,261.23"
FDC,7/29/2019,5150,4908.053777,202,"32,690.93"
FDC,7/30/2019,5110,18244.8272,117,"112,947.70"
FDC,7/30/2019,5120,22234.45925,303,"140,314.33"
FDC,7/30/2019,5130,12595.67005,184,"90,949.18"
FDC,7/30/2019,5150,5057.525986,208,"33,686.51"
FDC,7/31/2019,5110,16625.97209,107,"102,925.91"
FDC,7/31/2019,5120,20261.60592,276,"127,864.31"
FDC,7/31/2019,5130,11478.06205,168,"82,879.30"
FDC,7/31/2019,5150,4608.774034,190,"30,697.52"
FDC,8/1/2019,5110,19252.58784,124,"119,186.42"
FDC,8/1/2019,5120,23462.58889,320,"148,064.66"
FDC,8/1/2019,5130,13291.39714,194,"95,972.79"
FDC,8/1/2019,5150,5336.880543,220,"35,547.20"
FDC,8/2/2019,5110,20475.80476,132,"126,758.95"
FDC,8/2/2019,5120,24953.28905,340,"157,471.97"
FDC,8/2/2019,5130,14135.86865,206,"102,070.44"
FDC,8/2/2019,5150,5675.960289,234,"37,805.70"
FDC,8/5/2019,5110,18872.19468,121,"116,831.53"
FDC,8/5/2019,5120,22999.01441,313,"145,139.19"
FDC,8/5/2019,5130,13028.78535,190,"94,076.56"
FDC,8/5/2019,5150,5231.434311,215,"34,844.86"
FDC,8/6/2019,5110,19629.00905,126,"121,516.72"
FDC,8/6/2019,5120,23921.32285,326,"150,959.57"
FDC,8/6/2019,5130,13551.26682,198,"97,849.23"
FDC,8/6/2019,5150,5441.225737,224,"36,242.21"
FDC,8/7/2019,5110,17903.70144,115,"110,835.91"
FDC,8/7/2019,5120,21818.73886,297,"137,690.86"
FDC,8/7/2019,5130,12360.16727,180,"89,248.69"
FDC,8/7/2019,5150,4962.964805,204,"33,056.67"
FDC,8/8/2019,5110,20505.84387,132,"126,944.91"
FDC,8/8/2019,5120,24989.89687,340,"157,702.99"
FDC,8/8/2019,5130,14156.60673,207,"102,220.19"
FDC,8/8/2019,5150,5684.287229,234,"37,861.16"
FDC,8/9/2019,5110,21058.53087,136,"130,366.42"
FDC,8/9/2019,5120,25663.44101,350,"161,953.51"
FDC,8/9/2019,5130,14538.16491,212,"104,975.29"
FDC,8/9/2019,5150,5837.493878,240,"38,881.62"
FDC,8/12/2019,5110,18206.91228,117,"112,712.99"
FDC,8/12/2019,5120,22188.2534,302,"140,022.75"
FDC,8/12/2019,5130,12569.49475,183,"90,760.17"
FDC,8/12/2019,5150,5047.015844,208,"33,616.51"
FDC,8/13/2019,5110,19193.31026,124,"118,819.45"
FDC,8/13/2019,5120,23390.34896,319,"147,608.77"
FDC,8/13/2019,5130,13250.47371,193,"95,677.30"
FDC,8/13/2019,5150,5320.448602,219,"35,437.75"
FDC,8/14/2019,5110,17001.35655,109,"105,249.79"
FDC,8/14/2019,5120,20719.07644,282,"130,751.25"
FDC,8/14/2019,5130,11737.21599,171,"84,750.56"
FDC,8/14/2019,5150,4712.831839,194,"31,390.62"
FDC,8/15/2019,5110,20274.29689,131,"125,511.48"
FDC,8/15/2019,5120,24707.71705,337,"155,922.25"
FDC,8/15/2019,5130,13996.75379,204,"101,065.94"
FDC,8/15/2019,5150,5620.101646,231,"37,433.64"
FDC,8/16/2019,5110,21226.07797,137,"131,403.64"
FDC,8/16/2019,5120,25867.62596,352,"163,242.05"
FDC,8/16/2019,5130,14653.8343,214,"105,810.50"
FDC,8/16/2019,5150,5883.938484,242,"39,190.97"
FDC,8/19/2019,5110,19190.69877,124,"118,803.28"
FDC,8/19/2019,5120,23387.16641,319,"147,588.69"
FDC,8/19/2019,5130,13248.67082,193,"95,664.28"
FDC,8/19/2019,5150,5319.72469,219,"35,432.93"
FDC,8/20/2019,5110,19660.07176,127,"121,709.02"
FDC,8/20/2019,5120,23959.17811,326,"151,198.47"
FDC,8/20/2019,5130,13572.71156,198,"98,004.07"
FDC,8/20/2019,5150,5449.836422,224,"36,299.56"
FDC,8/21/2019,5110,18617.18642,120,"115,252.86"
FDC,8/21/2019,5120,22688.24299,309,"143,178.01"
FDC,8/21/2019,5130,12852.73546,188,"92,805.36"
FDC,8/21/2019,5150,5160.745184,213,"34,374.02"
FDC,8/22/2019,5110,20883.02725,134,"129,279.93"
FDC,8/22/2019,5120,25449.55966,347,"160,603.77"
FDC,8/22/2019,5130,14417.00258,210,"104,100.42"
FDC,8/22/2019,5150,5788.843698,238,"38,557.58"
FDC,8/23/2019,5110,21936.10451,141,"135,799.18"
FDC,8/23/2019,5120,26732.9154,364,"168,702.61"
FDC,8/23/2019,5130,15144.01489,221,"109,349.93"
FDC,8/23/2019,5150,6080.760173,250,"40,501.94"
FDC,8/26/2019,5110,19486.26154,125,"120,633.01"
FDC,8/26/2019,5120,23747.36047,324,"149,861.76"
FDC,8/26/2019,5130,13452.71831,196,"97,137.64"
FDC,8/26/2019,5150,5401.65566,222,"35,978.65"
FDC,8/27/2019,5110,20531.4106,132,"127,103.19"
FDC,8/27/2019,5120,25021.05432,341,"157,899.62"
FDC,8/27/2019,5130,14174.25722,207,"102,347.63"
FDC,8/27/2019,5150,5691.37441,234,"37,908.37"
FDC,8/28/2019,5110,21113.42618,136,"130,706.25"
FDC,8/28/2019,5120,25730.34039,351,"162,375.69"
FDC,8/28/2019,5130,14576.06295,213,"105,248.94"
FDC,8/28/2019,5150,5852.711039,241,"38,982.98"
FDC,8/29/2019,5110,24496.28406,158,"151,648.41"
FDC,8/29/2019,5120,29852.93442,407,"188,392.02"
FDC,8/29/2019,5130,16911.48445,247,"122,112.25"
FDC,8/29/2019,5150,6790.450348,280,"45,228.95"
FDC,8/30/2019,5110,28945.19263,186,"179,190.14"
FDC,8/30/2019,5120,35274.69453,481,"222,606.96"
FDC,8/30/2019,5130,19982.87471,292,"144,289.74"
FDC,8/30/2019,5150,8023.702406,330,"53,443.23"
FDC,9/3/2019,5110,22628.88025,146,"140,087.93"
FDC,9/3/2019,5120,27577.18176,376,"174,030.49"
FDC,9/3/2019,5130,15622.28604,228,"112,803.37"
FDC,9/3/2019,5150,6272.799881,258,"41,781.05"
FDC,9/4/2019,5110,20108.9514,129,"124,487.88"
FDC,9/4/2019,5120,24506.21514,334,"154,650.64"
FDC,9/4/2019,5130,13882.60432,203,"100,241.70"
FDC,9/4/2019,5150,5574.267334,230,"37,128.36"
FDC,9/5/2019,5110,20423.97379,131,"126,438.08"
FDC,9/5/2019,5120,24890.12409,339,"157,073.36"
FDC,9/5/2019,5130,14100.08613,206,"101,812.07"
FDC,9/5/2019,5150,5661.592572,233,"37,710.00"
FDC,9/6/2019,5110,25706.51709,165,"159,140.56"
FDC,9/6/2019,5120,31327.81147,427,"197,699.48"
FDC,9/6/2019,5130,17746.99228,259,"128,145.17"
FDC,9/6/2019,5150,7125.930915,293,"47,463.47"
FDC,9/9/2019,5110,16453.53897,106,"101,858.43"
FDC,9/9/2019,5120,20051.46652,273,"126,538.19"
FDC,9/9/2019,5130,11359.01951,166,"82,019.73"
FDC,9/9/2019,5150,4560.975009,188,"30,379.15"
FDC,9/10/2019,5110,15936.94336,103,"98,660.36"
FDC,9/10/2019,5120,19421.90593,265,"122,565.24"
FDC,9/10/2019,5130,11002.37771,161,"79,444.54"
FDC,9/10/2019,5150,4417.773008,182,"29,425.33"
FDC,9/11/2019,5110,14195.39471,91,"87,879.00"
FDC,9/11/2019,5120,17299.52944,236,"109,171.62"
FDC,9/11/2019,5130,9800.065852,143,"70,763.04"
FDC,9/11/2019,5150,3935.010008,162,"26,209.80"
FDC,9/12/2019,5110,17413.91721,112,"107,803.81"
FDC,9/12/2019,5120,21221.85255,289,"133,924.11"
FDC,9/12/2019,5130,12022.03524,175,"86,807.15"
FDC,9/12/2019,5150,4827.195009,199,"32,152.35"
FDC,9/13/2019,5110,19402.77895,125,"120,116.20"
FDC,9/13/2019,5120,23645.62257,322,"149,219.72"
FDC,9/13/2019,5130,13395.08448,195,"96,721.48"
FDC,9/13/2019,5150,5378.51401,222,"35,824.51"
FDC,9/16/2019,5110,17357.16471,112,"107,452.48"
FDC,9/16/2019,5120,21152.68987,288,"133,487.65"
FDC,9/16/2019,5130,11982.85505,175,"86,524.24"
FDC,9/16/2019,5150,4811.46303,198,"32,047.57"
FDC,9/17/2019,5110,18967.79309,122,"117,423.35"
FDC,9/17/2019,5120,23115.5175,315,"145,874.40"
FDC,9/17/2019,5130,13094.78356,191,"94,553.11"
FDC,9/17/2019,5150,5257.934502,217,"35,021.37"
FDC,9/18/2019,5110,17627.70977,113,"109,127.33"
FDC,9/18/2019,5120,21482.39555,293,"135,568.31"
FDC,9/18/2019,5130,12169.63108,178,"87,872.89"
FDC,9/18/2019,5150,4886.459009,201,"32,547.09"
FDC,9/19/2019,5110,19566.54494,126,"121,130.02"
FDC,9/19/2019,5120,23845.1996,325,"150,479.19"
FDC,9/19/2019,5130,13508.14351,197,"97,537.85"
FDC,9/19/2019,5150,5423.910482,223,"36,126.88"
FDC,9/20/2019,5110,20457.3718,132,"126,644.84"
FDC,9/20/2019,5120,24930.82531,340,"157,330.21"
FDC,9/20/2019,5130,14123.1431,206,"101,978.56"
FDC,9/20/2019,5150,5670.85061,234,"37,771.66"
FDC,9/23/2019,5110,18299.10132,118,"113,283.70"
FDC,9/23/2019,5120,22300.6016,304,"140,731.74"
FDC,9/23/2019,5130,12633.13924,184,"91,219.73"
FDC,9/23/2019,5150,5072.57095,209,"33,786.72"
FDC,9/24/2019,5110,18415.77061,119,"114,005.96"
FDC,9/24/2019,5120,22442.78319,306,"141,629.00"
FDC,9/24/2019,5130,12713.68415,186,"91,801.32"
FDC,9/24/2019,5150,5104.91206,210,"34,002.13"
FDC,9/25/2019,5110,18625.83766,120,"115,306.41"
FDC,9/25/2019,5120,22698.78601,309,"143,244.55"
FDC,9/25/2019,5130,12858.70801,188,"92,848.49"
FDC,9/25/2019,5150,5163.143335,213,"34,389.99"
FDC,9/26/2019,5110,19999.30245,129,"123,809.08"
FDC,9/26/2019,5120,24372.58903,332,"153,807.37"
FDC,9/26/2019,5130,13806.90604,202,"99,695.11"
FDC,9/26/2019,5150,5543.872282,228,"36,925.90"
FDC,9/27/2019,5110,21554.23021,139,"133,435.13"
FDC,9/27/2019,5120,26267.53589,358,"165,765.75"
FDC,9/27/2019,5130,14880.38056,217,"107,446.32"
FDC,9/27/2019,5150,5974.903361,246,"39,796.86"
FDC,9/30/2019,5110,18888.89487,122,"116,934.91"
FDC,9/30/2019,5120,23019.36646,314,"145,267.63"
FDC,9/30/2019,5130,13040.31465,190,"94,159.81"
FDC,9/30/2019,5150,5236.063657,216,"34,875.69"
FDC,10/1/2019,5110,20300.54673,131,"125,673.99"
FDC,10/1/2019,5120,24739.70699,337,"156,124.13"
FDC,10/1/2019,5130,14014.87587,205,"101,196.79"
FDC,10/1/2019,5150,5627.378187,232,"37,482.11"
FDC,10/2/2019,5110,18632.03074,120,"115,344.75"
FDC,10/2/2019,5120,22706.33335,309,"143,292.18"
FDC,10/2/2019,5130,12862.98352,188,"92,879.36"
FDC,10/2/2019,5150,5164.860078,213,"34,401.43"
FDC,10/3/2019,5110,18849.78209,121,"116,692.78"
FDC,10/3/2019,5120,22971.70081,313,"144,966.82"
FDC,10/3/2019,5130,13013.31239,190,"93,964.83"
FDC,10/3/2019,5150,5225.221467,215,"34,803.48"
FDC,10/4/2019,5110,20117.81348,130,"124,542.74"
FDC,10/4/2019,5120,24517.01511,334,"154,718.79"
FDC,10/4/2019,5130,13888.72243,203,"100,285.88"
FDC,10/4/2019,5150,5576.72393,230,"37,144.72"
FDC,10/7/2019,5110,16792.59199,108,"103,957.40"
FDC,10/7/2019,5120,20464.66093,279,"129,145.72"
FDC,10/7/2019,5130,11593.09133,169,"83,709.89"
FDC,10/7/2019,5150,4654.961618,192,"31,005.16"
FDC,10/8/2019,5110,19522.97886,126,"120,860.32"
FDC,10/8/2019,5120,23792.10684,324,"150,144.13"
FDC,10/8/2019,5130,13478.06682,197,"97,320.67"
FDC,10/8/2019,5150,5411.833821,223,"36,046.44"
FDC,10/9/2019,5110,18513.78788,119,"114,612.75"
FDC,10/9/2019,5120,22562.23409,307,"142,382.81"
FDC,10/9/2019,5130,12781.35227,187,"92,289.93"
FDC,10/9/2019,5150,5132.082768,211,"34,183.11"
FDC,10/10/2019,5110,19123.46244,123,"118,387.05"
FDC,10/10/2019,5120,23305.22738,318,"147,071.60"
FDC,10/10/2019,5130,13202.25292,193,"95,329.11"
FDC,10/10/2019,5150,5301.086557,218,"35,308.79"
FDC,10/11/2019,5110,19336.90142,124,"119,708.38"
FDC,10/11/2019,5120,23565.33948,321,"148,713.08"
FDC,10/11/2019,5130,13349.60466,195,"96,393.09"
FDC,10/11/2019,5150,5360.252545,221,"35,702.87"
FDC,10/14/2019,5110,20067.00592,129,"124,228.21"
FDC,10/14/2019,5120,24455.09736,333,"154,328.05"
FDC,10/14/2019,5130,13853.64645,202,"100,032.61"
FDC,10/14/2019,5150,5562.639908,229,"37,050.91"
FDC,10/15/2019,5110,22209.15653,143,"137,489.56"
FDC,10/15/2019,5120,27065.67623,369,"170,802.55"
FDC,10/15/2019,5130,15332.52164,224,"110,711.08"
FDC,10/15/2019,5150,6156.451088,254,"41,006.09"
FDC,10/16/2019,5110,20003.59401,129,"123,835.65"
FDC,10/16/2019,5120,24377.81904,332,"153,840.37"
FDC,10/16/2019,5130,13809.86881,202,"99,716.51"
FDC,10/16/2019,5150,5545.061918,228,"36,933.83"
FDC,10/17/2019,5110,21162.4688,136,"131,009.86"
FDC,10/17/2019,5120,25790.10724,351,"162,752.86"
FDC,10/17/2019,5130,14609.92047,213,"105,493.41"
FDC,10/17/2019,5150,5866.305812,242,"39,073.53"
FDC,10/18/2019,5110,23427.99081,151,"145,034.96"
FDC,10/18/2019,5120,28551.03539,389,"180,176.16"
FDC,10/18/2019,5130,16173.96751,236,"116,786.88"
FDC,10/18/2019,5150,6494.315952,267,"43,256.50"
FDC,10/21/2019,5110,17419.84438,112,"107,840.51"
FDC,10/21/2019,5120,21229.07583,289,"133,969.69"
FDC,10/21/2019,5130,12026.12718,176,"86,836.70"
FDC,10/21/2019,5150,4828.838041,199,"32,163.30"
FDC,10/22/2019,5110,22359.44932,144,"138,419.97"
FDC,10/22/2019,5120,27248.83384,371,"171,958.40"
FDC,10/22/2019,5130,15436.27917,225,"111,460.28"
FDC,10/22/2019,5150,6198.112742,255,"41,283.58"
FDC,10/23/2019,5110,19699.90916,127,"121,955.64"
FDC,10/23/2019,5120,24007.72683,327,"151,504.84"
FDC,10/23/2019,5130,13600.21408,198,"98,202.66"
FDC,10/23/2019,5150,5460.87948,225,"36,373.12"
FDC,10/24/2019,5110,20842.51125,134,"129,029.11"
FDC,10/24/2019,5120,25400.18396,346,"160,292.18"
FDC,10/24/2019,5130,14389.03158,210,"103,898.45"
FDC,10/24/2019,5150,5777.612532,238,"38,482.77"
FDC,10/25/2019,5110,21054.93486,136,"130,344.15"
FDC,10/25/2019,5120,25659.05865,350,"161,925.85"
FDC,10/25/2019,5130,14535.68234,212,"104,957.37"
FDC,10/25/2019,5150,5836.497053,240,"38,874.98"
FDC,10/28/2019,5110,18379.13378,118,"113,779.15"
FDC,10/28/2019,5120,22398.13491,305,"141,347.24"
FDC,10/28/2019,5130,12688.3912,185,"91,618.69"
FDC,10/28/2019,5150,5094.75621,210,"33,934.49"
FDC,10/29/2019,5110,21919.05819,141,"135,693.66"
FDC,10/29/2019,5120,26712.14152,364,"168,571.51"
FDC,10/29/2019,5130,15132.24663,221,"109,264.96"
FDC,10/29/2019,5150,6076.034877,250,"40,470.46"
FDC,10/30/2019,5110,18457.3177,119,"114,263.16"
FDC,10/30/2019,5120,22493.41547,306,"141,948.52"
FDC,10/30/2019,5130,12742.36699,186,"92,008.43"
FDC,10/30/2019,5150,5116.429051,211,"34,078.85"
FDC,10/31/2019,5110,18698.26203,120,"115,754.77"
FDC,10/31/2019,5120,22787.04756,310,"143,801.54"
FDC,10/31/2019,5130,12908.70757,188,"93,209.52"
FDC,10/31/2019,5150,5183.219608,213,"34,523.72"
FDC,11/1/2019,5110,20021.29351,129,"123,945.22"
FDC,11/1/2019,5120,24399.38893,332,"153,976.49"
FDC,11/1/2019,5130,13822.088,202,"99,804.74"
FDC,11/1/2019,5150,5549.968278,229,"36,966.51"
FDC,11/4/2019,5110,17291.76143,111,"107,047.59"
FDC,11/4/2019,5120,21072.98473,287,"132,984.65"
FDC,11/4/2019,5130,11937.70263,174,"86,198.21"
FDC,11/4/2019,5150,4793.333026,197,"31,926.81"
FDC,11/5/2019,5110,21810.0332,140,"135,018.72"
FDC,11/5/2019,5120,26579.27582,362,"167,733.04"
FDC,11/5/2019,5130,15056.97911,220,"108,721.48"
FDC,11/5/2019,5150,6045.81279,249,"40,269.16"
FDC,11/6/2019,5110,19409.07735,125,"120,155.19"
FDC,11/6/2019,5120,23653.29826,322,"149,268.16"
FDC,11/6/2019,5130,13399.43271,196,"96,752.88"
FDC,11/6/2019,5150,5380.259949,222,"35,836.14"
FDC,11/7/2019,5110,20645.96398,133,"127,812.35"
FDC,11/7/2019,5120,25160.65731,343,"158,780.61"
FDC,11/7/2019,5130,14253.34137,208,"102,918.67"
FDC,11/7/2019,5150,5723.128983,236,"38,119.87"
FDC,11/8/2019,5110,21044.98999,135,"130,282.59"
FDC,11/8/2019,5120,25646.93912,349,"161,849.37"
FDC,11/8/2019,5130,14528.8167,212,"104,907.79"
FDC,11/8/2019,5150,5833.740303,240,"38,856.62"
FDC,11/11/2019,5110,18659.34967,120,"115,513.88"
FDC,11/11/2019,5120,22739.62617,310,"143,502.28"
FDC,11/11/2019,5130,12881.84367,188,"93,015.54"
FDC,11/11/2019,5150,5172.432975,213,"34,451.87"
FDC,11/12/2019,5110,20258.33159,130,"125,412.65"
FDC,11/12/2019,5120,24688.26058,336,"155,799.47"
FDC,11/12/2019,5130,13985.73183,204,"100,986.35"
FDC,11/12/2019,5150,5615.676011,231,"37,404.16"
FDC,11/13/2019,5110,18250.01121,117,"112,979.80"
FDC,11/13/2019,5120,22240.77686,303,"140,354.20"
FDC,11/13/2019,5130,12599.24893,184,"90,975.02"
FDC,11/13/2019,5150,5058.96301,208,"33,696.08"
FDC,11/14/2019,5110,21212.74669,137,"131,321.11"
FDC,11/14/2019,5120,25851.37951,352,"163,139.53"
FDC,11/14/2019,5130,14644.6308,214,"105,744.05"
FDC,11/14/2019,5150,5880.243011,242,"39,166.36"
FDC,11/15/2019,5110,21852.05103,141,"135,278.84"
FDC,11/15/2019,5120,26630.48178,363,"168,056.18"
FDC,11/15/2019,5130,15085.98693,220,"108,930.93"
FDC,11/15/2019,5150,6057.460272,249,"40,346.74"
FDC,11/18/2019,5110,19844.12591,128,"122,848.43"
FDC,11/18/2019,5120,24183.47974,329,"152,613.96"
FDC,11/18/2019,5130,13699.77691,200,"98,921.57"
FDC,11/18/2019,5150,5500.856838,227,"36,639.39"
FDC,11/19/2019,5110,21368.33582,138,"132,284.32"
FDC,11/19/2019,5120,26040.99161,355,"164,336.10"
FDC,11/19/2019,5130,14752.04476,215,"106,519.65"
FDC,11/19/2019,5150,5923.372826,244,"39,453.63"
FDC,11/20/2019,5110,21457.32446,138,"132,835.21"
FDC,11/20/2019,5120,26149.43958,356,"165,020.48"
FDC,11/20/2019,5130,14813.4798,216,"106,963.25"
FDC,11/20/2019,5150,5948.040772,245,"39,617.94"
FDC,11/21/2019,5110,24447.9231,157,"151,349.02"
FDC,11/21/2019,5120,29793.99826,406,"188,020.09"
FDC,11/21/2019,5130,16878.09752,246,"121,871.17"
FDC,11/21/2019,5150,6777.044529,279,"45,139.66"
FDC,11/22/2019,5110,26123.71206,168,"161,723.28"
FDC,11/22/2019,5120,31836.23528,434,"200,907.97"
FDC,11/22/2019,5130,18035.01091,263,"130,224.86"
FDC,11/22/2019,5150,7241.578729,298,"48,233.77"
FDC,11/25/2019,5110,24053.78708,155,"148,909.06"
FDC,11/25/2019,5120,29313.67576,399,"184,988.93"
FDC,11/25/2019,5130,16605.99809,242,"119,906.43"
FDC,11/25/2019,5150,6667.788732,275,"44,411.94"
FDC,11/26/2019,5110,24471.6549,158,"151,495.94"
FDC,11/26/2019,5120,29822.91955,406,"188,202.60"
FDC,11/26/2019,5130,16894.48123,247,"121,989.47"
